II,M,1458
I,M,859
I,M,931
II,F,1738
III,F,2421
II,F,1127
I,F,1061
II,M,1967
III,F,2648
III,M,2957
I,M,1056
II,M,1497
III,F,2000
III,F,2635
III,M,2837
II,F,1000
II,F,1507
III,M,2512
I,M,777
I,F,801
III,M,2541
II,M,986
III,F,2721
I,M,959
II,M,1711
II,M,1501
I,F,547
I,F,882
II,F,1701
III,M,2725
II,F,1441
I,F,740
II,F,1484
II,M,980
I,M,616
II,F,1306
III,M,2212
II,M,1349
II,F,1894
II,M,1012
I,M,788
I,F,823
I,M,595
II,M,1378
I,M,805
III,M,2422
II,F,1489
II,F,1574
III,F,2379
III,M,2230
I,F,578
I,M,608
III,F,2606
I,M,716
I,F,715
II,F,1677
I,M,806
II,M,1911
III,F,2921
I,M,545
I,F,966
III,M,1984
II,M,1388
I,M,594
III,F,2075
III,M,2153
II,M,1849
II,M,1827
I,F,952
I,M,713
I,M,773
III,M,1862
III,F,2025
II,M,1692
III,M,2491
II,F,1615
I,F,587
II,F,1446
II,M,1345
III,F,1947
III,F,2296
I,F,924
III,M,2061
I,M,1053
III,F,2710
III,F,2357
III,M,1888
II,M,1203
III,M,2231
I,M,550
II,M,1063
I,M,847
II,M,1765
I,M,1022
II,M,1849
I,F,531
I,M,1076
II,F,1566
II,M,1006
I,F,515
I,F,1022
II,F,1207
II,F,1653
III,F,2520
II,M,964
II,M,1231
III,M,2315
II,M,1278
II,F,1880
III,M,2293
I,M,994
III,F,2838
III,M,2981
III,F,2969
II,F,1306
II,M,1214
II,M,1764
I,M,785
I,M,810
III,M,2089
II,M,996
I,M,1097
I,F,1077
II,M,1311
III,M,2305
I,M,988
I,M,1070
II,F,1247
II,F,1617
II,F,1661
I,M,981
III,F,1801
III,M,2592
I,M,523
III,F,2069
III,F,2354
III,F,2916
II,F,976
I,M,537
III,F,1815
II,M,1656
II,F,1719
I,F,919
II,F,925
I,M,1015
II,M,1053
II,F,1496
I,F,1020
II,M,1605
II,M,1601
II,F,1924
III,M,1995
I,M,1077
III,F,2794
I,F,697
II,M,1251
I,M,785
I,M,569
III,M,2446
III,M,2365
I,F,610
II,M,1877
III,M,2075
II,F,1374
II,M,1476
III,F,2985
I,M,885
II,M,1113
I,F,582
I,M,572
I,F,939
I,F,875
II,M,1645
I,F,701
I,M,670
II,F,1758
I,F,672
I,F,784
III,F,2837
III,M,1998
II,F,1195
II,F,1515
I,F,978
I,M,699
III,F,2203
I,M,530
III,F,2890
III,F,1923
I,F,743
I,F,815
I,M,597
I,M,554
I,F,987
II,M,1259
I,F,528
II,F,1241
I,M,750
I,M,512
II,M,1281
I,F,651
I,F,1083
II,M,1098
II,M,1036
I,F,977
III,F,2848
I,M,643
II,F,1734
I,M,721
III,F,2003
I,F,933
III,F,2187
III,F,2475
I,M,636
II,M,1956
II,M,1889
I,F,726
III,F,2885
II,F,1119
III,M,2232
II,M,1073
II,F,960
III,M,2480
II,M,1402
II,F,1104
III,M,2227
I,M,983
II,F,1125
I,F,701
I,F,654
I,F,749
II,M,1558
I,M,996
I,F,1069
I,F,937
I,M,622
I,M,856
I,M,1096
I,F,903
I,M,665
I,F,689
III,F,2628
I,M,1047
II,M,1652
I,F,876
III,F,2491
I,M,543
I,F,586
III,F,2250
III,F,2430
III,F,1998
I,F,866
I,M,706
II,F,1037
I,F,1091
II,M,961
III,F,2454
III,M,2304
III,M,2453
I,F,1073
III,F,2903
II,M,1158
I,M,1058
III,M,2892
II,M,1038
I,M,1059
I,F,557
III,M,2667
III,F,1997
I,M,875
II,F,1341
II,F,2000
I,M,612
III,F,2560
I,F,568
III,M,2429
III,F,2682
II,M,1316
I,F,999
II,M,1984
I,F,853
I,F,531
I,F,1072
III,M,2433
III,F,2233
I,M,581
I,F,1025
I,M,896
II,M,1598
II,M,1351
I,F,998
III,F,2965
III,M,2788
III,F,2548
II,F,1939
III,M,1885
II,M,1579
II,M,1871
III,F,2111
I,M,670
I,F,794
III,F,2519
III,F,2771
II,M,1254
II,F,1762
II,M,1210
II,M,1247
I,M,597
III,M,2724
I,M,806
III,M,1942
III,F,2733
I,M,707
II,M,1504
I,F,536
I,M,660
III,M,2990
II,M,1551
III,F,2665
III,F,2418
III,F,2354
I,F,538
I,F,1092
III,M,2349
II,M,1084
II,F,1079
I,M,728
II,F,1087
II,F,1352
I,F,755
I,F,908
I,M,845
II,F,916
II,M,982
I,F,1057
I,F,641
II,M,1570
III,M,2852
II,M,1398
II,F,1996
II,M,1582
II,M,1640
II,F,1787
I,F,901
II,F,1217
II,M,1621
II,F,1142
I,F,744
III,F,2229
II,M,1688
II,F,1078
I,F,1017
I,M,733
III,M,2296
II,M,1566
II,M,971
II,M,1287
I,F,519
III,M,2194
I,M,717
I,F,937
III,M,2633
III,M,2628
I,F,800
III,F,2899
III,M,2160
II,M,1934
II,M,1816
III,M,2955
II,M,1927
I,M,533
II,M,1382
I,M,621
II,M,1204
II,M,1478
II,F,1455
III,F,2354
II,M,1860
II,F,1017
II,F,1961
II,M,1151
III,F,2993
I,M,752
I,M,594
I,M,935
II,M,1511
I,F,612
I,M,1014
I,M,804
II,F,1395
I,F,536
I,M,1022
II,F,1727
I,F,969
I,M,1002
III,F,2998
I,F,867
II,M,1162
I,F,695
III,F,1903
I,F,1069
II,M,954
I,F,502
III,F,2676
I,M,636
III,M,1970
III,M,2144
II,F,1290
I,M,690
I,M,958
II,F,1555
I,F,1050
III,M,2106
II,M,1798
I,F,790
I,F,565
I,F,661
III,F,2655
III,F,2672
I,F,1002
III,M,1908
II,M,1913
II,M,1687
II,M,1658
I,M,773
III,M,2071
III,M,2289
II,F,1621
I,F,669
III,F,2169
III,F,2927
I,F,664
I,F,759
I,F,653
III,F,2159
I,F,920
I,M,823
II,F,1402
III,M,1819
III,F,2751
II,M,1672
II,F,1964
I,M,741
II,F,1762
II,M,1205
II,M,1401
III,F,2447
II,M,1970
III,M,2537
I,F,657
III,M,1825
III,F,2675
I,F,540
III,M,2715
II,F,1793
I,M,674
II,F,1131
II,M,1410
II,F,962
III,M,2594
III,F,2056
III,M,2673
I,F,525
III,F,1862
III,F,2977
II,F,1321
III,M,2292
II,F,1322
III,F,2082
II,F,1726
I,M,813
III,F,2363
III,F,2395
II,M,1526
I,M,951
III,F,2183
I,F,802
II,M,1325
III,F,2109
I,M,1045
II,M,1472
II,M,1749
II,F,1291
II,M,949
II,M,1610
II,F,1156
I,M,634
I,F,586
II,M,1006
I,F,922
III,F,2894
III,M,2784
I,F,1031
I,F,1071
II,F,1715
III,M,2601
II,M,1645
III,M,1866
III,F,2450
II,F,1926
I,F,726
I,M,968
I,F,807
II,F,1237
II,F,1706
III,F,2120
II,M,1888
II,F,1371
III,F,1802
II,F,1467
III,M,2662
I,M,742
III,F,2617
II,F,1696
I,M,1004
II,M,1997
III,F,2458
III,M,2012
II,F,1329
I,F,928
I,M,788
I,F,991
II,F,1284
II,F,1177
II,F,951
I,F,1082
III,M,2644
I,M,638
III,F,2553
I,F,610
I,M,661
I,M,878
II,M,1008
III,M,2830
I,F,1010
III,M,2832
II,M,1897
III,M,2468
I,M,933
III,M,2873
II,M,1310
II,F,1804
II,F,955
I,M,601
III,M,2655
III,M,1907
II,M,1126
I,M,601
II,F,1521
III,F,2191
I,M,946
I,F,842
I,M,1004
III,M,2739
I,F,734
III,M,2793
I,F,665
II,M,1665
II,M,909
II,F,1591
II,F,1262
III,M,2363
II,M,1645
I,F,814
I,M,797
I,M,752
III,M,2191
III,F,2529
III,F,2800
II,M,1646
I,F,918
III,F,2829
II,F,1088
I,F,743
II,M,1898
III,M,2630
I,F,901
I,M,533
III,M,2122
II,F,1878
III,M,1878
II,F,1615
III,F,2925
I,M,565
II,F,1873
III,M,2160
III,M,2638
I,M,979
I,F,638
II,F,1066
II,F,1463
I,M,652
I,M,1090
I,M,653
III,F,2482
II,F,1938
I,F,904
I,F,828
I,M,608
II,F,1166
II,F,1018
II,M,945
II,F,1027
II,M,924
III,M,1816
II,F,1367
I,F,803
III,F,2216
I,M,932
II,M,1658
I,F,955
II,M,1153
II,F,1309
III,M,2681
III,M,2764
I,F,785
II,M,1505
I,M,673
I,M,968
I,F,1050
III,F,2221
II,F,1656
II,M,1826
II,F,1857
II,M,1291
II,F,1532
II,F,1457
II,F,1238
III,M,1989
I,F,572
II,M,1940
III,M,2869
II,F,1671
II,M,1310
I,M,1018
II,F,1586
I,M,796
I,M,947
II,F,1749
II,M,1826
I,F,587
III,F,2398
III,M,2574
II,F,1752
III,M,2727
I,M,522
I,M,888
I,F,839
I,F,1013
I,F,587
III,F,1994
II,F,1486
I,M,832
III,F,1904
II,F,1072
II,M,1048
III,M,2752
II,M,1571
III,M,2824
II,M,1921
I,F,1066
II,M,1231
III,M,2229
II,F,1769
II,F,1649
II,M,1510
I,M,863
I,F,909
II,M,1814
III,M,2515
I,F,653
I,F,1022
II,F,1630
II,M,1678
I,F,1007
III,F,1926
II,M,1491
I,M,618
III,M,1957
II,F,1394
III,M,2050
I,M,1011
I,F,734
I,M,739
III,F,2272
III,F,1837
II,M,1425
II,F,1729
II,F,1527
III,M,1964
I,M,545
II,F,1030
I,M,593
I,F,865
II,M,1364
III,M,2465
I,F,907
II,M,1057
III,F,2058
I,F,592
I,F,907
I,F,945
II,F,1825
II,F,1354
I,F,617
I,F,895
II,M,1374
I,M,688
I,M,568
I,F,881
I,M,940
III,F,2778
I,F,603
III,F,2923
II,M,1768
III,F,2003
II,F,1722
I,M,714
I,M,838
III,F,2343
I,F,917
II,M,1612
II,M,1052
II,F,1014
III,F,2161
I,F,627
II,F,1634
I,F,689
III,M,2920
III,F,2353
II,M,1989
II,M,1604
II,M,1602
III,M,1862
II,F,996
I,F,780
I,F,598
I,M,946
II,F,1237
III,F,2968
II,M,1529
II,M,965
II,M,1947
I,M,1085
I,M,836
II,F,1205
I,F,1026
III,F,2452
III,F,2937
II,M,1860
I,M,673
I,F,760
III,M,2646
I,F,848
II,F,978
I,F,626
I,M,982
III,M,2116
III,F,2789
III,F,1866
I,F,1087
III,M,2201
III,F,2152
II,F,1513
I,M,988
II,F,1438
II,F,1581
III,M,2116
III,M,2769
I,F,1060
III,F,2572
II,M,1151
II,M,1763
I,M,916
II,M,1577
I,F,790
II,F,1147
II,F,1367
II,M,1180
II,M,978
II,M,1296
I,F,861
II,M,1712
III,F,1865
I,M,806
II,F,1969
I,M,946
III,M,2786
II,F,1053
III,F,2015
II,M,1347
II,F,1718
I,M,1046
I,M,548
III,F,2572
II,M,1454
III,F,2118
I,F,876
I,M,547
II,F,928
III,F,1841
I,M,1086
III,F,2913
I,F,648
II,M,1868
I,F,1091
II,M,1207
III,F,1927
I,M,557
III,M,2924
I,M,746
II,F,910
I,F,667
I,M,662
II,M,1041
I,M,898
III,M,2721
II,M,1515
II,F,1521
I,F,800
II,M,1925
III,M,1894
I,M,976
I,M,1083
I,F,701
I,F,625
I,F,1012
III,M,2426
II,F,1944
II,M,1316
I,M,774
I,M,647
I,M,673
I,F,945
II,M,1197
II,F,1114
I,M,840
III,F,2975
I,F,726
II,F,1585
II,F,1899
III,M,2714
III,F,1973
III,F,2524
III,F,2890
III,F,2915
I,F,699
I,M,580
III,F,2653
I,F,1024
III,M,2131
II,M,1208
I,F,851
III,M,2022
III,M,2183
III,F,2851
I,F,757
I,M,698
II,M,1241
II,F,1329
III,F,2832
II,F,913
I,F,866
I,M,653
II,M,1177
II,F,1637
II,F,1542
III,F,2910
I,F,1033
III,M,2785
II,M,1115
I,F,922
III,M,2900
I,F,526
I,M,651
II,M,1423
II,M,1159
I,F,776
II,F,1298
III,M,1917
III,M,1892
III,M,1940
I,F,1018
I,M,1057
II,F,986
II,M,1322
I,M,874
II,M,1917
I,F,727
III,M,2198
I,M,854
II,M,1412
I,M,680
III,M,2061
II,M,1030
II,M,1165
I,M,856
II,F,1703
I,M,1063
I,M,789
III,F,2225
III,F,2685
II,M,933
II,M,1993
I,M,560
I,F,883
III,F,2316
II,M,1885
II,M,1027
II,M,1845
III,M,2886
II,F,1233
I,M,1000
II,F,1683
I,M,704
II,F,1543
III,M,2962
I,F,847
III,M,2741
III,M,2730
III,F,2440
III,F,2380
III,M,2501
II,F,1366
III,M,1929
II,F,1798
III,M,1892
I,M,1015
I,M,1088
II,M,1810
III,F,2109
I,F,791
I,M,693
I,F,538
II,M,1728
II,M,1745
I,F,991
I,F,937
I,F,732
III,M,2037
I,F,561
II,F,1695
I,M,1089
II,F,1246
I,F,703
III,M,1932
II,F,1763
I,F,1001
III,M,1898
I,M,1015
III,M,2613
III,M,1924
III,F,2208
III,F,2327
I,F,816
III,F,2683
II,M,1396
I,F,986
III,F,2101
II,F,1002
II,M,1104
I,M,628
I,M,1063
III,F,2682
II,F,1745
II,M,1651
III,M,2450
III,F,2911
III,F,2972
II,F,1350
I,M,627
II,M,1318
II,M,1156
II,M,1619
I,F,859
I,F,614
II,M,1626
I,F,740
I,M,846
II,M,1257
III,F,2431
I,M,1016
I,M,834
I,F,851
II,M,1215
III,F,2098
I,M,1093
II,M,1703
II,M,1980
II,M,1402
I,F,881
II,M,1460
III,F,1822
II,F,1941
II,M,1962
III,M,2492
III,F,2422
I,M,703
II,F,1153
I,F,993
I,M,762
I,M,535
II,F,1526
III,M,2256
I,F,872
II,F,1810
I,M,974
III,M,2293
II,M,1900
I,M,524
III,M,2041
II,F,1754
I,M,670
II,M,1474
I,F,617
III,F,2210
II,F,1363
II,M,1112
I,M,728
III,M,1820
II,F,1601
II,F,1512
III,F,1823
I,M,596
I,F,875
I,F,517
I,M,591
III,M,2133
I,F,540
I,F,1097
II,F,1743
I,F,899
III,M,2727
I,M,631
III,F,2180
III,M,2027
II,F,1369
II,M,1664
I,F,939
III,M,2875
II,M,1391
III,F,1816
II,M,1919
III,M,2524
III,M,2598
II,F,1383
III,F,1834
III,F,2080
III,M,2228
III,M,2416
I,F,538
III,F,2788
II,M,1576
I,M,942
II,F,1598
II,F,1218
I,F,908
I,M,633
III,F,2712
III,F,2415
III,F,2034
II,F,1036
III,F,1829
II,M,1837
III,F,2099
I,M,610
I,F,1048
I,M,858
I,F,570
II,M,999
II,M,1932
III,M,2267
I,M,632
I,F,841
II,F,1387
II,F,1773
I,F,597
II,F,1942
I,F,571
I,M,956
I,F,878
II,F,1200
I,M,894
III,M,2803
II,F,1082
II,F,1058
I,F,619
II,M,1623
I,M,533
III,F,2170
I,M,1097
III,M,2961
I,M,607
I,F,590
II,M,1729
III,M,2628
II,M,1562
II,F,1128
I,M,743
III,M,2523
I,F,814
I,M,1082
II,M,1798
I,F,1063
I,F,560
II,F,1729
I,F,856
I,M,664
III,F,2810
I,M,1075
I,M,745
I,F,653
III,M,2770
I,M,627
II,M,1985
II,M,1679
I,F,583
I,M,588
II,M,1204
I,M,708
I,F,1032
I,M,744
III,F,2492
II,F,1127
I,M,534
III,F,2199
I,F,815
II,M,1266
II,F,1836
II,M,993
II,M,916
I,F,1054
I,F,597
I,F,895
II,M,1298
I,M,517
III,M,2433
III,M,2915
III,F,2106
I,M,1073
II,F,1875
III,F,2392
I,M,904
I,M,557
III,M,2402
I,M,624
II,M,1592
I,M,750
II,M,1376
I,F,1071
I,F,600
II,M,1548
III,M,1942
I,F,613
III,M,2746
II,F,1002
I,F,834
II,F,1858
I,M,984
I,M,959
II,F,1047
III,M,2768
III,F,2733
I,F,551
I,F,523
III,M,2734
I,F,1087
II,M,989
II,F,1540
I,F,948
I,M,782
III,M,2537
I,F,538
II,F,1012
II,M,1111
III,F,2748
III,F,2615
II,F,1778
I,M,705
III,M,2020
I,F,840
I,F,991
III,M,2251
I,M,520
III,M,2651
III,M,1804
II,F,1608
I,F,903
I,F,611
III,M,2688
III,M,1951
II,M,1221
I,M,1086
I,F,708
II,F,1273
II,M,1285
I,M,912
III,M,1949
I,M,725
II,F,1848
II,F,1394
I,F,779
III,M,3000
II,M,1927
III,M,2160
I,M,1074
III,F,2815
I,M,904
II,M,1371
III,M,2236
I,M,825
III,M,1882
III,F,1994
III,M,2691
II,M,988
II,M,1912
II,F,1768
II,F,1045
II,M,1215
I,M,1084
I,F,1061
II,F,1176
III,F,2960
I,F,894
I,M,654
III,F,2800
I,F,1000
I,F,1075
III,F,2090
I,F,894
II,M,1913
I,M,965
II,M,1650
I,F,606
I,F,1062
III,F,2129
II,M,1273
III,M,2110
I,F,615
II,M,1198
III,M,2785
I,M,1025
II,M,1577
I,M,723
III,F,2750
I,F,593
I,M,973
I,F,1072
I,F,662
III,F,2580
I,M,561
II,M,1991
I,M,792
I,M,507
III,F,1808
II,M,1029
III,M,1891
III,F,2392
III,M,2700
II,F,919
III,M,2974
II,F,1597
II,F,1759
III,F,2426
I,M,857
I,F,683
III,M,2389
II,F,1014
II,M,1622
I,M,837
II,M,1907
III,F,2744
III,F,2699
I,M,1097
III,F,2975
III,M,2448
I,F,638
III,M,2434
II,M,1608
I,F,1088
II,F,1261
III,M,2184
I,M,1064
III,M,2393
II,M,1546
III,M,1849
I,F,942
I,M,1081
I,F,631
I,M,864
III,F,2977
III,F,2884
II,M,916
I,F,639
III,F,2312
III,F,2473
II,F,1411
II,F,1878
II,M,1977
III,F,1924
II,F,1451
I,F,881
II,F,1808
I,F,1080
I,M,697
I,F,867
II,F,1562
III,F,1908
III,M,2225
III,M,2418
I,M,500
II,M,1063
II,F,1699
I,F,620
II,F,1713
I,F,645
II,F,1260
II,M,1726
II,M,1283
III,M,2677
III,M,2707
I,M,762
I,F,674
I,F,913
II,F,1517
I,M,716
II,M,1570
III,M,1855
I,F,627
II,F,911
III,F,2236
III,F,2534
II,F,1651
III,M,2952
III,M,2957
III,F,1933
II,F,1927
I,M,571
I,F,1067
II,F,1252
III,M,2563
III,F,2454
I,M,1022
III,M,1995
III,M,2595
I,M,827
III,M,1994
III,M,2762
I,M,888
II,F,1982
II,M,1386
I,M,991
III,M,2134
II,M,1612
I,F,702
III,F,2692
II,M,1174
I,M,995
II,F,1914
II,M,1740
III,M,2091
III,M,2074
I,F,781
III,F,2470
II,M,1781
III,M,2721
II,M,1664
II,M,1255
II,M,1958
III,M,1941
I,F,875
I,M,602
III,F,1887
I,F,781
II,F,1195
II,M,1661
I,M,779
I,F,886
I,F,1080
II,F,1442
II,F,1989
II,F,1033
I,M,1089
III,F,2593
I,F,935
III,M,1863
III,F,1841
II,M,1844
II,F,936
III,M,2424
II,M,1181
I,F,1015
II,M,1896
I,F,900
II,F,1718
II,F,1653
I,F,1090
III,M,2863
III,M,2925
II,F,1299
I,M,692
III,M,2155
I,M,746
II,F,1674
III,M,2950
I,F,727
III,M,2057
II,F,1396
I,M,798
III,F,2586
I,F,658
I,M,963
III,M,2952
III,F,2127
III,M,2414
III,F,2105
I,F,737
III,M,2551
II,M,1844
I,M,1044
II,F,1824
III,M,2737
III,F,2135
III,M,2963
III,F,2974
I,M,816
I,F,1065
II,M,1820
III,M,2832
I,F,762
I,F,838
I,M,652
III,F,2602
I,M,670
II,M,1650
I,F,731
I,M,655
II,M,1880
III,M,2267
II,F,1554
II,F,1576
I,M,675
III,F,2781
III,F,2961
II,M,1550
II,F,1382
I,M,1093
II,F,1244
I,F,627
I,M,801
I,F,814
III,F,2307
III,M,2475
III,M,2849
III,M,2802
II,F,1716
II,M,971
I,M,1080
I,M,910
II,F,1290
I,F,975
III,F,2864
I,F,1005
II,F,1852
III,F,2435
III,F,2465
I,M,736
II,M,1054
III,F,2889
II,F,1927
II,F,989
I,M,818
I,F,669
II,F,1853
I,F,599
I,M,980
I,M,610
II,M,1717
III,M,2395
III,M,2193
III,M,2259
III,F,2350
I,M,791
II,F,1791
II,F,1688
I,F,1052
II,F,1725
II,F,1658
II,F,1142
III,F,2600
III,M,1961
III,F,2457
III,F,2767
III,F,2328
III,F,2454
III,F,2142
I,F,831
I,M,763
I,M,1079
II,F,1950
I,M,829
I,F,558
I,M,856
III,M,2312
I,M,917
I,F,859
III,M,1948
III,M,2474
I,M,523
III,M,2659
I,F,994
I,M,885
II,M,1341
I,F,715
II,M,1798
II,F,1415
II,M,1161
II,F,944
III,F,2996
III,M,2896
II,M,1934
II,M,1607
II,F,1331
III,M,2393
I,M,817
II,M,1804
II,M,1419
I,F,805
III,M,2378
II,F,1396
III,M,2302
I,F,524
III,M,2528
III,M,2955
I,F,786
II,F,1371
III,M,2967
III,M,2834
III,F,2945
II,M,1145
II,M,1679
II,M,1807
I,F,505
II,F,1252
II,F,1265
I,M,979
II,F,1045
III,F,2485
II,M,939
I,M,557
III,M,2477
II,M,988
III,M,1978
I,F,615
III,F,1998
II,M,1976
II,M,938
I,F,840
III,M,2350
II,M,1297
I,F,520
III,F,2258
II,M,1188
I,M,719
I,M,989
III,F,2669
II,M,1361
III,M,2768
III,F,2118
II,M,1183
I,F,792
III,F,1811
II,M,1962
I,F,889
II,M,1493
I,M,602
I,M,538
III,F,2134
I,M,683
I,M,1083
II,F,1191
II,M,987
III,M,2878
II,M,1433
I,F,826
I,M,1019
I,M,875
II,F,1241
I,M,578
I,F,777
II,M,1723
II,M,1926
II,F,1079
II,F,906
II,M,1073
II,F,1790
III,M,2881
III,F,2988
II,M,1334
III,F,1847
I,M,1077
II,F,1474
II,M,1370
II,F,1837
II,F,1284
II,F,1660
III,M,2506
II,M,1551
II,F,1735
I,M,898
II,F,1750
III,F,2079
III,F,2620
III,M,2243
III,F,2361
III,M,2948
II,F,1225
I,F,731
I,M,501
III,F,2007
I,F,786
II,F,1808
I,F,534
I,M,956
I,F,873
III,F,2000
II,F,1875
I,M,670
III,M,2857
III,M,2509
III,F,2815
I,F,1052
II,M,1609
I,F,555
III,M,1892
II,F,1899
II,M,1988
II,F,1698
I,M,910
III,M,2684
I,F,969
I,F,1023
I,F,899
I,M,730
II,M,1208
II,M,1965
I,F,640
II,M,1976
III,M,2648
I,F,803
I,M,984
II,F,1276
II,M,1854
III,F,1873
II,F,1152
I,M,589
II,F,958
III,M,2697
II,M,1897
II,F,1383
II,M,1223
I,F,861
II,F,1735
II,F,1561
II,F,1999
II,F,1863
II,M,1342
I,F,506
II,F,1783
II,M,1896
I,M,1036
III,M,2372
II,F,1140
II,M,1686
I,F,688
III,M,2943
III,F,1934
III,F,2638
III,M,2931
III,M,2664
II,F,1008
I,M,760
I,M,1094
I,M,920
I,F,1029
II,F,1872
II,M,1702
III,F,1806
II,F,1909
II,M,1783
I,M,700
II,F,1851
II,F,1296
I,M,757
II,F,1999
III,F,2959
II,M,1889
III,M,2740
II,F,992
I,F,1087
II,F,1752
III,M,2232
I,F,1034
II,M,1891
II,F,944
I,M,789
III,F,1889
II,M,1404
III,F,2687
I,F,736
I,F,1066
I,M,779
I,F,1046
II,M,1690
I,F,630
I,M,1060
I,M,615
I,F,1014
II,F,1386
I,M,528
II,F,1347
III,M,2864
I,F,945
I,M,625
II,M,957
II,F,1467
III,F,2033
III,M,2853
II,F,1174
II,F,1644
I,M,603
II,F,1571
III,F,2913
I,M,734
III,M,2617
I,F,523
I,F,942
III,M,2874
II,F,959
I,F,629
I,M,568
I,M,807
III,M,2722
I,M,984
I,M,785
I,M,719
III,F,1977
I,M,761
I,F,752
II,F,1208
III,M,2631
III,M,2918
III,M,2645
I,M,791
III,M,2725
II,M,912
I,F,1089
I,F,697
I,M,755
II,M,969
III,M,2977
I,M,600
I,F,1011
I,M,886
I,F,671
I,F,706
III,F,2883
II,F,1945
I,M,1053
I,F,996
III,M,2521
I,M,1063
I,F,720
I,F,792
II,M,925
I,F,975
I,F,697
III,M,2411
II,F,1338
II,M,1833
I,M,879
I,M,897
III,F,1945
II,F,1294
III,M,2869
I,M,845
I,F,1057
I,F,810
I,M,558
III,F,2728
I,F,567
I,F,678
I,F,543
I,M,790
III,M,2044
II,F,969
II,F,1564
II,F,1977
I,M,853
I,M,568
III,F,1970
I,F,1045
III,F,2853
I,M,572
III,F,2917
III,F,2517
II,M,1889
II,F,1850
II,M,1693
III,F,2386
II,F,1939
III,F,2144
III,F,2671
I,M,996
II,F,1469
I,F,665
I,F,773
I,F,563
I,M,588
III,M,2690
II,M,1294
III,M,2618
I,F,816
III,M,2911
III,F,1892
I,F,1061
III,F,2675
II,M,1902
I,M,968
I,M,777
II,M,1734
I,M,931
I,F,994
I,F,1046
I,F,806
I,F,752
I,M,519
I,F,518
II,F,1071
II,M,978
III,M,2614
I,F,1080
III,F,2454
I,F,1044
I,M,763
I,M,962
III,M,2970
III,M,2970
I,F,554
III,F,1946
I,M,880
II,F,1054
II,F,1243
III,M,2504
III,M,1822
I,F,769
I,M,805
II,F,1109
I,F,694
II,M,1626
II,M,1039
I,F,849
III,M,2369
I,F,661
III,F,1880
I,F,942
I,F,822
I,F,932
I,F,1096
II,M,1983
I,F,527
I,M,783
II,F,1589
I,F,644
II,M,1447
III,F,1824
I,F,566
II,M,1967
III,M,2491
II,M,1074
III,M,2425
II,M,1737
II,F,940
II,M,1573
I,F,648
III,F,1899
II,M,1143
III,M,2513
II,M,1617
III,M,2002
III,M,2103
I,F,525
III,F,2018
I,F,1019
II,M,923
I,M,574
II,M,1720
I,F,999
I,M,845
III,M,2414
I,F,1099
II,F,1852
III,F,2013
I,M,965
II,M,1084
II,M,976
I,F,1059
III,M,1830
I,F,797
II,M,1929
I,F,942
I,F,624
II,M,1962
III,M,2714
II,M,999
I,M,1000
III,M,2920
I,F,650
III,M,2337
III,M,2236
II,M,1326
III,M,1804
I,M,1037
II,M,1507
II,F,1441
II,M,1632
II,F,1088
II,F,926
III,F,2116
II,M,1494
II,F,1555
III,M,2021
II,F,1726
III,M,1817
I,M,564
II,M,1324
II,F,1114
III,M,1803
I,F,975
II,M,1556
I,M,523
II,F,1703
I,M,974
I,F,958
II,F,1806
II,F,1977
I,F,713
III,M,2764
I,F,563
II,M,1501
I,F,739
I,M,634
I,M,661
II,M,1461
I,M,589
I,F,919
III,F,2064
II,F,1911
II,F,1899
II,F,1377
I,F,503
II,F,1943
II,F,1243
III,M,2211
I,M,712
I,F,666
I,F,805
III,M,2141
I,M,584
II,F,1289
I,F,967
III,F,2146
I,F,661
I,F,522
II,F,1527
II,M,1717
II,F,1932
I,F,929
I,M,860
II,M,1978
II,F,1432
I,M,776
II,F,1267
I,F,1035
I,F,529
II,M,1865
I,F,681
II,M,1244
I,F,692
II,M,1887
III,F,2555
I,F,877
II,F,1223
III,M,2569
II,M,1263
III,F,2397
I,F,752
II,M,1012
III,M,2625
II,F,1913
II,M,959
I,M,621
III,F,2391
II,F,1727
II,F,1193
III,M,2823
III,M,2272
II,M,1819
I,F,943
I,M,696
II,F,1645
II,M,1041
II,F,1641
III,M,2211
I,F,512
I,M,543
II,M,1181
III,M,2076
I,F,709
III,M,1996
II,F,1862
II,M,1163
III,F,2036
III,M,2452
I,F,644
III,F,2312
II,F,1339
I,M,558
II,F,1985
I,M,577
III,F,2711
II,F,1840
III,F,1858
I,M,627
I,M,945
II,M,1988
III,F,2852
II,M,1066
III,M,2424
II,F,1122
II,M,1357
I,M,1005
III,F,2443
II,F,1270
II,M,1376
III,M,2793
II,M,1714
II,F,1671
III,M,1930
I,M,678
II,M,1476
III,M,2194
II,F,1177
III,F,2273
I,M,584
II,M,1691
III,M,2934
III,F,2194
III,M,1830
I,F,757
I,F,646
II,M,1653
I,F,827
II,M,1280
I,F,903
III,F,2936
III,F,2685
I,M,893
I,F,885
III,M,2526
I,F,713
I,F,1085
I,M,1048
III,M,1866
III,M,2215
III,F,2058
III,M,1810
I,F,914
II,F,1850
III,M,2418
III,M,2289
I,F,928
III,M,2193
II,M,1710
III,F,2312
III,M,2424
III,M,2545
II,M,1750
II,F,1422
III,F,2322
I,M,887
I,F,606
III,M,2899
II,M,1603
II,M,1961
III,F,2362
III,M,2211
II,M,1003
III,F,2215
I,M,842
II,F,1165
